Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
7035,5259788585,jbecker671979 (2/2),0,126.49999,DST Raiders  FLEX Parker Washington QB Lamar Jackson RB Bijan Robinson RB Ashton Jeanty TE Pat Freiermuth WR Garrett Wilson WR Jalen Coker WR Rashod Bateman,,,
7036,5262695177,CapCleveland,0,126.479996,DST Ravens  FLEX Aaron Jones Sr. QB Brock Purdy RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR George Pickens WR Terry McLaurin WR DK Metcalf,,,
7036,5262835409,SBlack15 (1/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5262835410,SBlack15 (2/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5262835411,SBlack15 (3/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5262835412,SBlack15 (4/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5262835413,SBlack15 (5/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5262835414,SBlack15 (6/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5262835415,SBlack15 (7/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5262835416,SBlack15 (8/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5262835417,SBlack15 (9/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5262835418,SBlack15 (10/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5262835419,SBlack15 (11/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5262835420,SBlack15 (12/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5262835421,SBlack15 (13/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5262835422,SBlack15 (14/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5262835423,SBlack15 (15/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5262835424,SBlack15 (16/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5262835425,SBlack15 (17/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5263359265,Smizzle791 (1/2),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5263359266,Smizzle791 (2/2),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5263774021,SBlack15 (18/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5263774035,SBlack15 (19/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7036,5263774050,SBlack15 (20/20),0,126.479996,DST Ravens  FLEX Javonte Williams QB Brock Purdy RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR DK Metcalf,,,
7059,5263420412,isnowflakeking (1/2),0,126.46001,DST Seahawks  FLEX Ameer Abdullah QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE Jonnu Smith WR Justin Jefferson WR CeeDee Lamb WR Kalif Raymond,,,
7059,5260520249,Scottscc89 (1/2),0,126.45999,DST Cowboys  FLEX Trey McBride QB Dak Prescott RB Omarion Hampton RB Javonte Williams TE Jake Ferguson WR George Pickens WR Luther Burden III WR Romeo Doubs,,,
7059,5260520274,Scottscc89 (2/2),0,126.45999,DST Cowboys  FLEX Trey McBride QB Dak Prescott RB Omarion Hampton RB Javonte Williams TE Jake Ferguson WR George Pickens WR Luther Burden III WR Romeo Doubs,,,
7062,5259459397,dolfish84,0,126.40001,DST Panthers  FLEX Justin Jefferson QB Lamar Jackson RB Ashton Jeanty RB Chuba Hubbard TE Dallas Goedert WR Parker Washington WR Rashod Bateman WR Devaughn Vele,,,
7063,5261446369,HowardHurricane9,0,126.380005,DST Jaguars  FLEX Derrick Henry QB Brock Purdy RB Bijan Robinson RB Ashton Jeanty TE Dalton Schultz WR Mike Evans WR Terry McLaurin WR Devaughn Vele,,,
7063,5263850399,Ronflaw,0,126.380005,DST Panthers  FLEX George Pickens QB Baker Mayfield RB Bijan Robinson RB Kyle Monangai TE Michael Mayer WR Ja'Marr Chase WR Garrett Wilson WR Matthew Golden,,,
7063,5261354237,72TheThrill72 (7/12),0,126.38,DST Jets  FLEX Christian McCaffrey QB Geno Smith RB Bijan Robinson RB Bucky Irving TE Dalton Schultz WR George Pickens WR Garrett Wilson WR Quentin Johnston,,,
7063,5263279184,CMC865 (1/2),0,126.38,DST Jaguars  FLEX Jalen Coker QB Brock Purdy RB Christian McCaffrey RB Derrick Henry TE Dallas Goedert WR Emeka Egbuka WR Deebo Samuel Sr. WR Rashod Bateman,,,
7063,5263453102,thook13 (1/10),0,126.38,DST Buccaneers  FLEX Dalton Schultz QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Mark Andrews WR DeVonta Smith WR Emeka Egbuka WR Luther Burden III,,,
7063,5263453132,thook13 (2/10),0,126.38,DST Buccaneers  FLEX Dalton Schultz QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Mark Andrews WR DeVonta Smith WR Emeka Egbuka WR Luther Burden III,,,
7063,5263453219,thook13 (3/10),0,126.38,DST Buccaneers  FLEX Dalton Schultz QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Mark Andrews WR DeVonta Smith WR Emeka Egbuka WR Luther Burden III,,,
7063,5263453339,thook13 (4/10),0,126.38,DST Buccaneers  FLEX Dalton Schultz QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Mark Andrews WR DeVonta Smith WR Emeka Egbuka WR Luther Burden III,,,
7063,5263460023,thook13 (5/10),0,126.38,DST Buccaneers  FLEX Dalton Schultz QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Mark Andrews WR DeVonta Smith WR Emeka Egbuka WR Luther Burden III,,,
7063,5263460113,thook13 (6/10),0,126.38,DST Buccaneers  FLEX Dalton Schultz QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Mark Andrews WR DeVonta Smith WR Emeka Egbuka WR Luther Burden III,,,
7063,5263470384,thook13 (7/10),0,126.38,DST Buccaneers  FLEX Dalton Schultz QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Mark Andrews WR DeVonta Smith WR Emeka Egbuka WR Luther Burden III,,,
7063,5263470430,thook13 (8/10),0,126.38,DST Buccaneers  FLEX Dalton Schultz QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Mark Andrews WR DeVonta Smith WR Emeka Egbuka WR Luther Burden III,,,
7063,5263470539,thook13 (9/10),0,126.38,DST Buccaneers  FLEX Dalton Schultz QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Mark Andrews WR DeVonta Smith WR Emeka Egbuka WR Luther Burden III,,,
7063,5263470701,thook13 (10/10),0,126.38,DST Buccaneers  FLEX Dalton Schultz QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Mark Andrews WR DeVonta Smith WR Emeka Egbuka WR Luther Burden III,,,
7063,5263864701,lando_buc,0,126.38,DST Jaguars  FLEX Derrick Henry QB Tyler Shough RB Bijan Robinson RB Bucky Irving TE Juwan Johnson WR Chris Olave WR Jalen Coker WR Devaughn Vele,,,
7063,5262218371,elitefreak,0,126.37999,DST Dolphins  FLEX Deebo Samuel Sr. QB Bryce Young RB Ashton Jeanty RB D'Andre Swift TE Dallas Goedert WR Jaxon Smith-Njigba WR Christian Watson WR Jalen Coker,,,
7079,5262719007,rstoffel,0,126.35999,DST Jaguars  FLEX Jalen Coker QB Dak Prescott RB De'Von Achane RB D'Andre Swift TE Tucker Kraft WR Tee Higgins WR Tetairoa McMillan WR Garrett Wilson,,,
7080,5256697148,PlayingHard,0,126.32001,DST Patriots  FLEX Bucky Irving QB Carson Wentz RB Bijan Robinson RB Ashton Jeanty TE T.J. Hockenson WR CeeDee Lamb WR Christian Watson WR Tre' Harris,,,
7081,5259956996,Adwalk22,0,126.28,DST Seahawks  FLEX Rashod Bateman QB Brock Purdy RB Christian McCaffrey RB Aaron Jones Sr. TE Colston Loveland WR George Pickens WR Christian Watson WR Deebo Samuel Sr.,,,
7081,5263561290,skipblaze (1/2),0,126.27999,DST Cardinals  FLEX Kyle Monangai QB Bryce Young RB David Montgomery RB D'Andre Swift TE Mike Gesicki WR Jaxon Smith-Njigba WR Christian Watson WR Tee Higgins,,,
7083,5260167815,Deadjogger,0,126.26001,DST Eagles  FLEX AJ Barner QB Dak Prescott RB Derrick Henry RB David Montgomery TE Oronde Gadsden II WR Justin Jefferson WR CeeDee Lamb WR Rashid Shaheed,,,
7084,5261924230,Jennie32,0,126.22,DST Eagles  FLEX Ashton Jeanty QB C.J. Stroud RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR Chris Olave WR George Pickens WR Kayshon Boutte,,,
7084,5262564156,lizard04 (3/3),0,126.22,DST Steelers  FLEX Mark Andrews QB Caleb Williams RB Christian McCaffrey RB Jaylen Warren TE Pat Freiermuth WR CeeDee Lamb WR Christian Watson WR Deebo Samuel Sr.,,,
7084,5262826937,maxmclaughlin21 (4/4),0,126.22,DST Cardinals  FLEX Jaxon Smith-Njigba QB Caleb Williams RB Rhamondre Stevenson RB Aaron Jones Sr. TE Trey McBride WR George Pickens WR Dontayvion Wicks WR Devaughn Vele,,,
7087,5263887811,leoyoung1987,0,126.18001,DST 49ers  FLEX Isaiah Davis QB Baker Mayfield RB Christian McCaffrey RB Quinshon Judkins TE John Bates WR Jaxon Smith-Njigba WR Emeka Egbuka WR Parker Washington,,,
7087,5262782102,raj3m8 (11/20),0,126.18,DST Panthers  FLEX Garrett Wilson QB Brock Purdy RB Bijan Robinson RB Javonte Williams TE Mark Andrews WR Justin Jefferson WR Matthew Golden WR Xavier Hutchinson,,,
7089,5262725425,cjmescher,0,126.14,DST Titans  FLEX Kendrick Bourne QB Jayden Daniels RB Bijan Robinson RB Aaron Jones Sr. TE Trey McBride WR CeeDee Lamb WR Drake London WR Devaughn Vele,,,
7090,5263194668,FlipFlopLife,0,126.12001,DST Panthers  FLEX Javonte Williams QB Carson Wentz RB Ashton Jeanty RB Aaron Jones Sr. TE Michael Mayer WR Justin Jefferson WR Ja'Marr Chase WR Stefon Diggs,,,
7090,5263471973,jasonk439 (1/5),0,126.12,DST Buccaneers  FLEX Aaron Jones Sr. QB Carson Wentz RB Bijan Robinson RB Christian McCaffrey TE Dalton Schultz WR Justin Jefferson WR Stefon Diggs WR Devaughn Vele,,,
7090,5259522743,DaBossOf215,0,126.119995,DST Dolphins  FLEX Derrick Henry QB C.J. Stroud RB Bijan Robinson RB Christian McCaffrey TE David Njoku WR CeeDee Lamb WR Jalen Coker WR Caleb Douglas,,,
7090,5263742764,steelWolf4 (1/2),0,126.119995,DST Jaguars  FLEX Christian McCaffrey QB Carson Wentz RB Ashton Jeanty RB Rhamondre Stevenson TE Juwan Johnson WR Ja'Marr Chase WR CeeDee Lamb WR Caleb Douglas,,,
7094,5263589710,rsinc,0,126.08,DST Chargers  FLEX Dalton Schultz QB Brock Purdy RB Bijan Robinson RB Christian McCaffrey TE T.J. Hockenson WR Justin Jefferson WR DK Metcalf WR Matthew Golden,,,
7095,5256663492,mikeuf88,0,126.06001,DST Jaguars  FLEX Terry McLaurin QB Dak Prescott RB Saquon Barkley RB D'Andre Swift TE Jake Ferguson WR CeeDee Lamb WR Mike Evans WR Quentin Johnston,,,
7096,5262323933,BrandonPendell,0,125.96001,DST Patriots  FLEX Parker Washington QB Dak Prescott RB De'Von Achane RB Jadarian Price TE Dallas Goedert WR George Pickens WR Christian Watson WR Jalen Coker,,,
7096,5258103167,rkramer82 (3/5),0,125.96,DST Buccaneers  FLEX Javonte Williams QB Dak Prescott RB Derrick Henry RB Ashton Jeanty TE Juwan Johnson WR CeeDee Lamb WR Antonio Williams WR Caleb Douglas,,,
7098,5263702891,Fcruz217,0,125.9,DST Steelers  FLEX Derrick Henry QB Lamar Jackson RB Bijan Robinson RB Aaron Jones Sr. TE Mark Andrews WR CeeDee Lamb WR Kayshon Boutte WR Caleb Douglas,,,
7099,5257817650,mattb707,0,125.88001,DST Cardinals  FLEX Derrick Henry QB Brock Purdy RB Bijan Robinson RB Christian McCaffrey TE T.J. Hockenson WR Deebo Samuel Sr. WR Matthew Golden WR Rashod Bateman,,,
7099,5262560318,kjoelhill9 (1/4),0,125.880005,DST Titans  FLEX Saquon Barkley QB Brock Purdy RB Christian McCaffrey RB De'Von Achane TE Dalton Schultz WR George Pickens WR Deebo Samuel Sr. WR Terry McLaurin,,,
7101,5263230158,moneyboy12345,0,125.82,DST 49ers  FLEX Christian McCaffrey QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR DK Metcalf WR Jalen Coker WR Matthew Golden,,,
7101,5263758767,dippinthewic,0,125.82,DST 49ers  FLEX Christian McCaffrey QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR DK Metcalf WR Jalen Coker WR Matthew Golden,,,
7103,5262795121,Drewzerr (1/2),0,125.78,DST Ravens  FLEX Derrick Henry QB Brock Purdy RB David Montgomery RB Chuba Hubbard TE Pat Freiermuth WR Christian Watson WR Stefon Diggs WR Jalen Coker,,,
7104,5260372475,Posse0023 (1/2),0,125.76,DST Ravens  FLEX Matthew Golden QB Dak Prescott RB Ashton Jeanty RB Breece Hall TE Michael Mayer WR CeeDee Lamb WR Drake London WR Luther Burden III,,,
7105,5263031021,bhump4 (1/3),0,125.68001,DST Panthers  FLEX Rashod Bateman QB Baker Mayfield RB Christian McCaffrey RB Jeremiyah Love TE Colston Loveland WR Mike Evans WR Emeka Egbuka WR Jalen Coker,,,
7105,5261592766,slecklewis,0,125.68,DST Buccaneers  FLEX Colston Loveland QB Tyler Shough RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR Justin Jefferson WR Ja'Marr Chase WR Devaughn Vele,,,
7105,5262598429,RatherBeLucky,0,125.68,DST Raiders  FLEX Ashton Jeanty QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Dallas Goedert WR Jaxon Smith-Njigba WR Xavier Hutchinson WR Roman Wilson,,,
7105,5263211952,bradw781 (2/3),0,125.68,DST Buccaneers  FLEX Derrick Henry QB Brock Purdy RB Breece Hall RB Tyler Allgeier TE George Kittle WR George Pickens WR Parker Washington WR Jalen Coker,,,
7105,5263857071,cbmillport,0,125.68,DST Falcons  FLEX Deebo Samuel Sr. QB Brock Purdy RB Christian McCaffrey RB Bucky Irving TE Dallas Goedert WR Christian Watson WR Parker Washington WR Rashod Bateman,,,
7110,5262362055,sntrace (3/3),0,125.66,DST Steelers  FLEX Terry McLaurin QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Colston Loveland WR CeeDee Lamb WR George Pickens WR Xavier Hutchinson,,,
7111,5263804948,Blind1id (4/7),0,125.64,DST Panthers  FLEX Javonte Williams QB Jayden Daniels RB David Montgomery RB Chuba Hubbard TE Tucker Kraft WR CeeDee Lamb WR Deebo Samuel Sr. WR Matthew Golden,,,
7112,5263168013,a_padilla3,0,125.619995,DST Jaguars  FLEX Ashton Jeanty QB Caleb Williams RB Bucky Irving RB Chuba Hubbard TE Dalton Schultz WR Chris Olave WR George Pickens WR Jalen Coker,,,
7113,5257150014,KBT72buc,0,125.58,DST Buccaneers  FLEX Pat Freiermuth QB Baker Mayfield RB Bucky Irving RB Kyle Monangai TE George Kittle WR Jaxon Smith-Njigba WR Mike Evans WR Emeka Egbuka,,,
7113,5262826220,Thundarr2,0,125.58,DST Chargers  FLEX Aaron Jones Sr. QB Brock Purdy RB Bijan Robinson RB David Montgomery TE Dalton Schultz WR George Pickens WR Tetairoa McMillan WR Terry McLaurin,,,
7113,5263624248,Toletrain (1/3),0,125.58,DST Dolphins  FLEX Devaughn Vele QB Baker Mayfield RB Bijan Robinson RB Aaron Jones Sr. TE Michael Mayer WR Ja'Marr Chase WR CeeDee Lamb WR Emeka Egbuka,,,
7116,5261991031,crouchmonkey (2/2),0,125.560005,DST Titans  FLEX David Montgomery QB Dak Prescott RB Bijan Robinson RB Breece Hall TE Dalton Schultz WR Emeka Egbuka WR George Pickens WR Matthew Golden,,,
7116,5262312015,Monty144King (2/4),0,125.55999,DST Jaguars  FLEX Travis Etienne Jr. QB Jalen Hurts RB Chase Brown RB Ameer Abdullah TE Pat Freiermuth WR Jaxon Smith-Njigba WR Christian Watson WR Parker Washington,,,
7118,5262015468,Uclaguy74 (3/3),0,125.54001,DST Browns  FLEX Jadarian Price QB Jayden Daniels RB Derrick Henry RB Saquon Barkley TE Darren Waller WR CeeDee Lamb WR Tee Higgins WR Terry McLaurin,,,
7119,5263631461,JGabel (1/2),0,125.520004,DST Panthers  FLEX Caleb Douglas QB Caleb Williams RB Bijan Robinson RB Ashton Jeanty TE Michael Mayer WR CeeDee Lamb WR Rome Odunze WR Jalen Coker,,,
7120,5262029930,lion4life1976,0,125.499985,DST Texans  FLEX Jaylen Waddle QB Jordan Love RB Derrick Henry RB Bhayshul Tuten TE Jake Ferguson WR Mike Evans WR Carnell Tate WR Jalen Coker,,,
7121,5260710662,Mr.Chippo,0,125.479996,DST Buccaneers  FLEX Breece Hall QB Baker Mayfield RB Bucky Irving RB Travis Etienne Jr. TE Mike Gesicki WR CeeDee Lamb WR DeVonta Smith WR Brian Thomas Jr.,,,
7122,5262967403,lawdawg1492 (1/20),0,125.46001,DST Eagles  FLEX Javonte Williams QB Dak Prescott RB Christian McCaffrey RB Aaron Jones Sr. TE Michael Mayer WR Garrett Wilson WR Parker Washington WR Matthew Golden,,,
7122,5262974451,lawdawg1492 (4/20),0,125.46001,DST Eagles  FLEX Javonte Williams QB Dak Prescott RB Christian McCaffrey RB Aaron Jones Sr. TE Michael Mayer WR Garrett Wilson WR Parker Washington WR Matthew Golden,,,
7122,5262974454,lawdawg1492 (7/20),0,125.46001,DST Eagles  FLEX Javonte Williams QB Dak Prescott RB Christian McCaffrey RB Aaron Jones Sr. TE Michael Mayer WR Garrett Wilson WR Parker Washington WR Matthew Golden,,,
7122,5262974457,lawdawg1492 (10/20),0,125.46001,DST Eagles  FLEX Javonte Williams QB Dak Prescott RB Christian McCaffrey RB Aaron Jones Sr. TE Michael Mayer WR Garrett Wilson WR Parker Washington WR Matthew Golden,,,
7122,5262974460,lawdawg1492 (13/20),0,125.46001,DST Eagles  FLEX Javonte Williams QB Dak Prescott RB Christian McCaffrey RB Aaron Jones Sr. TE Michael Mayer WR Garrett Wilson WR Parker Washington WR Matthew Golden,,,
7122,5262974463,lawdawg1492 (16/20),0,125.46001,DST Eagles  FLEX Javonte Williams QB Dak Prescott RB Christian McCaffrey RB Aaron Jones Sr. TE Michael Mayer WR Garrett Wilson WR Parker Washington WR Matthew Golden,,,
7122,5262974466,lawdawg1492 (19/20),0,125.46001,DST Eagles  FLEX Javonte Williams QB Dak Prescott RB Christian McCaffrey RB Aaron Jones Sr. TE Michael Mayer WR Garrett Wilson WR Parker Washington WR Matthew Golden,,,
7122,5263022062,SilverFox327 (8/10),0,125.46001,DST 49ers  FLEX CeeDee Lamb QB Dak Prescott RB D'Andre Swift RB Bhayshul Tuten TE Tucker Kraft WR George Pickens WR Quentin Johnston WR Antonio Williams,,,
7122,5260955054,Nert27,0,125.46,DST Ravens  FLEX Rome Odunze QB Dak Prescott RB Derrick Henry RB Bucky Irving TE Michael Mayer WR CeeDee Lamb WR Terry McLaurin WR Jordan Addison,,,
7122,5262692809,Kevique (1/2),0,125.46,DST Broncos  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Christian Watson WR Quentin Johnston WR Antonio Williams,,,
7132,5262682228,willy_olson,0,125.380005,DST Vikings  FLEX Tank Bigsby QB Baker Mayfield RB Derrick Henry RB D'Andre Swift TE Tucker Kraft WR DeVonta Smith WR Emeka Egbuka WR Rome Odunze,,,
7132,5263451422,mgstinger12,0,125.380005,DST Buccaneers  FLEX George Kittle QB Baker Mayfield RB Christian McCaffrey RB Travis Etienne Jr. TE Jake Ferguson WR Ja'Marr Chase WR Emeka Egbuka WR Antonio Williams,,,
7132,5263164170,ThaPsych0 (2/5),0,125.38,DST Patriots  FLEX Ashton Jeanty QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Mike Gesicki WR Parker Washington WR Jalen Coker WR Matthew Golden,,,
7132,5262529550,WeymouthVols,0,125.37999,DST Chargers  FLEX Tetairoa McMillan QB Brock Purdy RB David Montgomery RB Kyle Monangai TE Brenton Strange WR CeeDee Lamb WR Christian Watson WR Deebo Samuel Sr.,,,
7136,5263032829,KingHoney21,0,125.36001,DST Seahawks  FLEX Christian Watson QB Dak Prescott RB Derrick Henry RB Jadarian Price TE Michael Mayer WR DeVonta Smith WR Rome Odunze WR Deebo Samuel Sr.,,,
7136,5262045314,draftstreet2000 (2/2),0,125.36,DST Chargers  FLEX Jadarian Price QB Jalen Hurts RB Derrick Henry RB Aaron Jones Sr. TE Dalton Schultz WR Emeka Egbuka WR George Pickens WR Garrett Wilson,,,
7138,5262064022,picklebarrell (7/7),0,125.32,DST Broncos  FLEX Jeremiyah Love QB Bo Nix RB Derrick Henry RB J.K. Dobbins TE AJ Barner WR DeVonta Smith WR Jaylen Waddle WR George Pickens,,,
